image,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_y,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0513.JPG,0.40997887,0.21528372,0.0,0.0,0.40637848,0.20411187,0.0,0.0,0.39303547,0.20174062,0.38660643,0.26149088,0.3742825,0.26024517,0.38111877,0.34413683,0.34947792,0.35053796,0.4078295,0.3814932,0.3987532,0.3987532,0.3510066,0.41291702,0.347639,0.41576025,0.33758214,0.52494645,0.36719722,0.56003296,0.26822808,0.58455133,0.33037758,0.65487486
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0514.JPG,0.6623701,0.22439681,0.0,0.0,0.6604571,0.21602982,0.0,0.0,0.65007955,0.21536848,0.63392216,0.25987718,0.63204104,0.26334468,0.62300766,0.3338,0.60662824,0.33587986,0.64546907,0.35976028,0.3715675,0.3715675,0.60172254,0.3967715,0.6058393,0.40136644,0.5649681,0.49101755,0.61280334,0.5262283,0.516109,0.5743729,0.5945414,0.63825244
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0515.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.8902636,0.26976165,0.90855396,0.28035188,0.8697565,0.29738218,0.9108878,0.3150139,0.837402,0.3364487,0.9013674,0.3666387,0.0,0.0,0.0,0.0,0.8478214,0.39046174,0.8760949,0.39522484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0516.JPG,0.2911196,0.24818228,0.0,0.0,0.2889686,0.23628074,0.0,0.0,0.27836952,0.24472931,0.24717765,0.2859588,0.26505527,0.3126159,0.20903756,0.33271158,0.27640003,0.39838836,0.18960191,0.35834828,0.4252652,0.4252652,0.23500642,0.44103897,0.23883082,0.44521645,0.25343633,0.5460361,0.21776626,0.52373487,0.25880152,0.6419705,0.1782721,0.59251285
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0517.JPG,0.4690176,0.25971374,0.0,0.0,0.46695185,0.24880724,0.0,0.0,0.45514783,0.24852544,0.42444706,0.28703046,0.44235,0.30953324,0.41215917,0.35849798,0.42766544,0.40910578,0.0,0.0,0.48861632,0.48861632,0.40230688,0.42972124,0.41252217,0.439686,0.40488893,0.5315504,0.4096329,0.5574922,0.37034595,0.5981096,0.36757803,0.63574106
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0518.JPG,0.617046,0.27691373,0.0,0.0,0.61560935,0.26984134,0.0,0.0,0.6043215,0.27032214,0.57188225,0.29889053,0.5939848,0.31675526,0.5656456,0.36229566,0.5884992,0.3911386,0.58729607,0.40410054,0.43793428,0.43793428,0.5473,0.4327957,0.5676921,0.44040132,0.5190743,0.51692146,0.57300407,0.5336538,0.4995714,0.6210757,0.57674086,0.6416936
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0519.JPG,0.0,0.0,0.0,0.0,0.7860221,0.28871152,0.0,0.0,0.78013825,0.28999925,0.74129045,0.3152537,0.77188766,0.33291486,0.7262881,0.36947483,0.7628564,0.40178597,0.7374977,0.41822737,0.45898217,0.45898217,0.7131891,0.4380471,0.73489976,0.44252014,0.7060178,0.52550447,0.7332487,0.5320184,0.67829645,0.6033132,0.70259356,0.60849965
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0521.JPG,0.25879198,0.3012179,0.0,0.0,0.2606665,0.28632855,0.0,0.0,0.24838085,0.28116462,0.20005378,0.3303376,0.21733451,0.36399272,0.22733507,0.4630863,0.22065458,0.52937907,0.28352386,0.54661816,0.6246053,0.6246053,0.1609129,0.51317066,0.17499775,0.53153026,0.18431605,0.55442435,0.20006686,0.58648396,0.19600707,0.66128445,0.20270754,0.6998295
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0522.JPG,0.40572777,0.44453984,0.0,0.0,0.405769,0.431189,0.0,0.0,0.38999167,0.42734808,0.33193737,0.47798327,0.36957863,0.49688658,0.31499514,0.5990858,0.3612887,0.62178165,0.0,0.0,0.7318312,0.7318312,0.31004855,0.69648623,0.33549836,0.70685685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0522.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39227456,0.2965632,0.35878354,0.3283473,0.36329404,0.33794767,0.0,0.0,0.3359007,0.42180735,0.0,0.0,0.44831005,0.44831005,0.317618,0.46702355,0.32144395,0.47116372,0.31415063,0.57236177,0.33358622,0.57984436,0.2902208,0.69079113,0.30560064,0.6932895
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0523.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60998094,0.41619796,0.5456966,0.46367314,0.5979422,0.48748407,0.52834857,0.5702957,0.60013586,0.61213315,0.0,0.0,0.70205915,0.70205915,0.51743233,0.67531335,0.5515729,0.68633646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0523.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57440203,0.29990348,0.5283147,0.33455658,0.55954283,0.35880473,0.4990411,0.4179953,0.55095327,0.46305892,0.50185883,0.50025755,0.5397924,0.5397924,0.49997896,0.50341123,0.5189124,0.5125955,0.5153244,0.6335043,0.52939206,0.64895093,0.4898986,0.71987855,0.49502116,0.73545974
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0524.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79125786,0.43659794,0.72461534,0.46773878,0.77991384,0.49046358,0.6996922,0.5620915,0.779764,0.5878745,0.0,0.0,0.0,0.0,0.69452155,0.6319717,0.7323914,0.64282703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0524.JPG,0.74554795,0.32619503,0.0,0.0,0.74361175,0.31493795,0.0,0.0,0.730567,0.3139797,0.68638873,0.33690524,0.71715456,0.3696931,0.6493318,0.40420344,0.7111527,0.4601531,0.6406829,0.4758268,0.504267,0.504267,0.6593996,0.48817307,0.6770882,0.49998865,0.6602286,0.58874226,0.67740226,0.60421014,0.63238454,0.69944,0.63823915,0.7085654
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0524.JPG,0.24723308,0.52625513,0.0,0.0,0.24505135,0.5170122,0.0,0.0,0.2293234,0.52379954,0.1880553,0.56758845,0.2223108,0.5865623,0.0,0.0,0.21968517,0.6726012,0.0,0.0,0.0,0.0,0.0,0.0,0.19529614,0.7366135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0525.JPG,0.0,0.0,0.0,0.0,0.63583815,0.5081891,0.0,0.0,0.62483853,0.51512563,0.57530856,0.5445435,0.6168463,0.5736616,0.54591966,0.61168045,0.61475176,0.6689055,0.0,0.0,0.6739868,0.6739868,0.5510592,0.6779636,0.5792273,0.69036037,0.0,0.0,0.6090611,0.6836287,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0526.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.76861244,0.49357417,0.0,0.0,0.7462624,0.53645086,0.79833025,0.54948425,0.71816766,0.6041262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0527.JPG,0.037351023,0.31934893,0.0,0.0,0.033826616,0.30227524,0.0,0.0,0.01583083,0.29016927,0.0,0.0,0.003329786,0.3413604,0.0,0.0,0.010109482,0.42751238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0528.JPG,0.36135992,0.32138917,0.0,0.0,0.3629597,0.30810335,0.0,0.0,0.35381955,0.297839,0.30070466,0.32933488,0.33155927,0.34967703,0.29051208,0.428853,0.3107564,0.45856062,0.33888367,0.45354664,0.47670722,0.47670722,0.2765091,0.51578456,0.30359295,0.5221629,0.26855212,0.63998055,0.32183543,0.6448742,0.24401513,0.7360027,0.31095424,0.7440742
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0529.JPG,0.61527884,0.35459995,0.0,0.0,0.61569965,0.34349534,0.0,0.0,0.6059561,0.33542988,0.5623334,0.35769483,0.5897475,0.3836009,0.5585812,0.39850295,0.57073087,0.47183582,0.6018116,0.3854798,0.50909853,0.50909853,0.537689,0.524399,0.5631435,0.53128886,0.5146238,0.62731224,0.57345116,0.63554287,0.48098508,0.7223549,0.5599633,0.736556
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0530.JPG,0.6997908,0.34905633,0.0,0.0,0.6997351,0.3367257,0.0,0.0,0.6911916,0.33321452,0.650185,0.36150652,0.67844355,0.38147756,0.6341422,0.43343323,0.67137516,0.46959662,0.66995037,0.45730838,0.49056125,0.49056125,0.6339871,0.5090905,0.6481802,0.51488817,0.6378702,0.6113677,0.6232988,0.61867267,0.6238567,0.70755297,0.5771513,0.7179257
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0532.JPG,0.2658739,0.43038034,0.0,0.0,0.2666204,0.41116494,0.0,0.0,0.25247604,0.41152072,0.18013577,0.46826604,0.22823839,0.512254,0.0,0.0,0.22617857,0.68621933,0.0,0.0,0.73801744,0.73801744,0.0,0.0,0.18559918,0.75599957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0532.JPG,0.16924177,0.21978638,0.0,0.0,0.16402912,0.20519131,0.0,0.0,0.1413085,0.20118345,0.113449596,0.24449123,0.13051525,0.25973666,0.0,0.0,0.122425556,0.37863678,0.0,0.0,0.48084417,0.48084417,0.07971781,0.45039284,0.092363514,0.4577929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0533.JPG,0.2984605,0.21586859,0.29798734,0.20229666,0.29467666,0.20321245,0.0,0.0,0.27239096,0.20036642,0.24119227,0.2361622,0.2559509,0.26922074,0.19815871,0.30550274,0.25183976,0.37486428,0.20729038,0.40428978,0.50017196,0.50017196,0.2266427,0.42289793,0.22971019,0.4349066,0.25200632,0.5541835,0.21603404,0.5670451,0.24748923,0.6557673,0.17252365,0.67267287
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0533.JPG,0.0,0.0,0.0,0.0,0.42846233,0.39546824,0.0,0.0,0.41654262,0.40089458,0.34020644,0.43990463,0.4010519,0.48751572,0.30592805,0.5483882,0.3751196,0.6323,0.0,0.0,0.7551763,0.7551763,0.30322477,0.70673335,0.3392158,0.7241091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0534.JPG,0.0,0.0,0.0,0.0,0.6418749,0.41579708,0.0,0.0,0.6363102,0.4182145,0.5601805,0.45173046,0.6293364,0.49899545,0.0,0.0,0.61889213,0.64784706,0.0,0.0,0.71184707,0.71184707,0.5313979,0.6921095,0.57531726,0.70881754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0534.JPG,0.0,0.0,0.0,0.0,0.39436388,0.23849885,0.0,0.0,0.385516,0.23755196,0.31875867,0.2747145,0.37797296,0.30547476,0.29738683,0.37370622,0.36459523,0.40842357,0.33167344,0.38284066,0.4059695,0.4059695,0.28371516,0.48124933,0.32686013,0.49325177,0.28032392,0.63312024,0.34034547,0.66112286,0.26231983,0.7301948,0.314656,0.76394415
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0534.JPG,0.4648928,0.24052303,0.0,0.0,0.46264163,0.2280056,0.0,0.0,0.44372463,0.22198808,0.41673577,0.26349893,0.4274443,0.2772743,0.0,0.0,0.4147794,0.38680786,0.0,0.0,0.47150058,0.47150058,0.39562783,0.42631233,0.4012129,0.43417773,0.40299132,0.53780127,0.40662032,0.5580969,0.3913407,0.6537467,0.3932212,0.6838196
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0535.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477665,0.41493422,0.68233114,0.44378367,0.73771995,0.48075342,0.6516134,0.53986746,0.7271029,0.5992081,0.0,0.0,0.0,0.0,0.6505771,0.6566767,0.6907625,0.67326105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0535.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53205293,0.2679044,0.46174464,0.31962144,0.52390844,0.33833566,0.43139994,0.43605465,0.5174187,0.45687926,0.0,0.0,0.48816657,0.48816657,0.43014643,0.52455693,0.46843624,0.52894396,0.41897917,0.6802619,0.44177315,0.69300926,0.42230415,0.79430664,0.4192954,0.81178796
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0535.JPG,0.56512415,0.22298029,0.0,0.0,0.5629406,0.21281093,0.0,0.0,0.5507157,0.2142726,0.5404514,0.2638221,0.5389843,0.26762396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54030854,0.38682634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0535.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0536.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697132,0.28881752,0.6347977,0.31480688,0.6809511,0.3521547,0.60165733,0.37384298,0.66143686,0.45338732,0.61119497,0.37084335,0.48242307,0.48242307,0.59341174,0.5061946,0.62592477,0.5192119,0.58040756,0.6212536,0.6359058,0.641101,0.544495,0.7101487,0.6034442,0.72798
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0537.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78057396,0.30047196,0.7161668,0.35051134,0.77799207,0.36626968,0.68985933,0.44460976,0.7813002,0.46307296,0.0,0.0,0.45145902,0.45145902,0.6999489,0.52495956,0.7427633,0.5318137,0.6904255,0.63154984,0.7422333,0.6388599,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0539.JPG,0.0,0.0,0.0,0.0,0.2553128,0.2074966,0.0,0.0,0.24079782,0.20812696,0.18930173,0.24362372,0.22738056,0.2669499,0.0,0.0,0.21756627,0.37323576,0.0,0.0,0.40863353,0.40863353,0.17004435,0.41664448,0.19726104,0.42891523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0539.JPG,0.25976354,0.45552656,0.0,0.0,0.26092824,0.43538937,0.0,0.0,0.24205028,0.41864473,0.17735358,0.47394162,0.20368361,0.4973058,0.0,0.0,0.20498423,0.6745713,0.0,0.0,0.6145729,0.6145729,0.0,0.0,0.16959138,0.71797454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0540.JPG,0.0,0.0,0.0,0.0,0.43833056,0.42541316,0.0,0.0,0.42858106,0.42234582,0.35152048,0.45790222,0.41289037,0.5091079,0.34861022,0.5658727,0.41426572,0.6579548,0.0,0.0,0.606475,0.606475,0.32731506,0.68734306,0.3682616,0.7119382,0.0,0.0,0.43147042,0.7964696,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0540.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38535482,0.23072219,0.33912706,0.26767665,0.37661296,0.285731,0.0,0.0,0.37048388,0.38182822,0.0,0.0,0.40285486,0.40285486,0.31990305,0.42224956,0.3462831,0.43079567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0541.JPG,0.6303663,0.44855186,0.0,0.0,0.6298879,0.43639696,0.0,0.0,0.6206656,0.43587726,0.5547066,0.45000178,0.60986686,0.50843644,0.5214852,0.54252046,0.59519565,0.6415482,0.0,0.0,0.6024045,0.6024045,0.51823413,0.6439037,0.55146796,0.6687944,0.0,0.0,0.5848635,0.667437,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0541.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566322,0.24936837,0.51300824,0.28351584,0.54490525,0.30281156,0.49338073,0.35720155,0.5345991,0.38983345,0.0,0.0,0.42504874,0.42504874,0.48539275,0.42822188,0.50649816,0.43710363,0.49041557,0.5246194,0.5192514,0.54600847,0.45450196,0.5990638,0.48117307,0.62927926
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0542.JPG,0.0,0.0,0.0,0.0,0.6927481,0.25583556,0.0,0.0,0.68596524,0.25933364,0.64894205,0.28980818,0.67826235,0.30895507,0.0,0.0,0.66684437,0.38503104,0.0,0.0,0.45214218,0.45214218,0.61902153,0.42010581,0.6427484,0.427693,0.60523236,0.5140712,0.65254235,0.53007114,0.5801791,0.61214936,0.6409814,0.6350658
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0542.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.7502611,0.4121999,0.7757931,0.4357582,0.7129675,0.4425125,0.76408833,0.48771498,0.6665165,0.51187116,0.75592315,0.59073013,0.67119676,0.5605154,0.0,0.0,0.67337257,0.6027808,0.7091337,0.6218492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0543.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.871611,0.29696262,0.89297146,0.3038826,0.85381114,0.33390158,0.8955862,0.34376958,0.83737946,0.39786455,0.0,0.0,0.0,0.0,0.0,0.0,0.84796715,0.44245613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0559.JPG,0.7713715,0.27501446,0.77747667,0.26845482,0.7721235,0.26551896,0.79367936,0.27854675,0.0,0.0,0.8021449,0.33401245,0.76923734,0.32053447,0.79493743,0.41107076,0.75166285,0.38105866,0.765459,0.42516354,0.40533268,0.40533268,0.7786457,0.4599968,0.7542974,0.4490483,0.76353854,0.5374711,0.7196585,0.5280223,0.7706059,0.62084544,0.7092394,0.6089502
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0560.JPG,0.6683123,0.23626658,0.6753686,0.2306488,0.6683859,0.2266251,0.69111156,0.24436462,0.0,0.0,0.70016676,0.3085139,0.66604406,0.28466994,0.7022659,0.3816068,0.6427372,0.33289227,0.67078614,0.37752986,0.3339743,0.3339743,0.6678206,0.4399642,0.64901185,0.4225291,0.6343279,0.5337687,0.6307484,0.51332295,0.62226266,0.6213794,0.64155746,0.60397196
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0561.JPG,0.40660822,0.20849991,0.41098034,0.19900157,0.0,0.0,0.42877835,0.20833693,0.0,0.0,0.4519085,0.27646685,0.42002898,0.25787994,0.44766888,0.37934637,0.40247983,0.3376944,0.40114623,0.394595,0.36153957,0.36153957,0.4408512,0.44069993,0.4142681,0.42377627,0.43823862,0.541805,0.37440166,0.51556194,0.43606415,0.65825874,0.3455019,0.62728804
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0562.JPG,0.2509664,0.19091128,0.257203,0.18103214,0.0,0.0,0.28141913,0.18252905,0.0,0.0,0.29967067,0.2552689,0.2763095,0.23981372,0.30555525,0.35929433,0.25935224,0.30655518,0.26719484,0.35479847,0.27794364,0.27794364,0.2874177,0.42689973,0.28238288,0.41489565,0.2394053,0.5364104,0.2900815,0.52737063,0.21305962,0.6501087,0.31014526,0.63837177
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0565.JPG,0.7654515,0.292903,0.7718753,0.28476354,0.76562726,0.28209594,0.7905745,0.28953928,0.0,0.0,0.80570775,0.34253883,0.76959836,0.3278758,0.8052403,0.41660634,0.7529191,0.38452166,0.77287704,0.40301767,0.38122097,0.38122097,0.78403085,0.47608846,0.7560022,0.46180922,0.77822995,0.5622183,0.71787393,0.543595,0.781353,0.64318246,0.698876,0.6248574
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0566.JPG,0.6549822,0.24934605,0.66007984,0.24219841,0.0,0.0,0.67509395,0.24983735,0.0,0.0,0.69196945,0.31084323,0.6531544,0.29416174,0.6940743,0.38942993,0.6289504,0.34871075,0.6553399,0.38479108,0.34513855,0.34513855,0.65879303,0.4521596,0.6405552,0.436517,0.6187011,0.5466197,0.6366044,0.5187438,0.609783,0.6419802,0.6617581,0.60362744
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0567.JPG,0.43130845,0.23555607,0.43835315,0.22650516,0.43072018,0.22524902,0.45880806,0.22716878,0.0,0.0,0.47740433,0.29181433,0.4352774,0.27156538,0.468254,0.38322118,0.41079903,0.33191934,0.42198277,0.39078453,0.335254,0.335254,0.45021257,0.44926962,0.42902026,0.43125373,0.4083608,0.5551881,0.42986163,0.5151452,0.4047428,0.662264,0.46157312,0.60320586
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0568.JPG,0.25468212,0.19359675,0.26053548,0.1825915,0.0,0.0,0.28259364,0.18501931,0.0,0.0,0.30199087,0.25313053,0.27073228,0.24163216,0.307172,0.34956726,0.24128506,0.30474073,0.268174,0.3210748,0.27278858,0.27278858,0.27941266,0.42285693,0.26297164,0.4126745,0.23922144,0.52822876,0.24856983,0.5267719,0.2448661,0.6513429,0.26513687,0.6507955
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0570.JPG,0.7582897,0.32152063,0.7632931,0.31287122,0.75807446,0.31245783,0.78068733,0.31140745,0.0,0.0,0.7933258,0.34861907,0.76465064,0.34625,0.7790381,0.41244823,0.7492406,0.41769105,0.7543001,0.36544883,0.41145667,0.41145667,0.78623176,0.48052198,0.76393783,0.47375584,0.76915324,0.5522237,0.72172874,0.54488236,0.77880096,0.6348582,0.7088128,0.62238485
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0571.JPG,0.6485427,0.29602888,0.6535236,0.286589,0.646883,0.28734437,0.669487,0.285456,0.0,0.0,0.68617916,0.34147224,0.65404946,0.32933697,0.6975727,0.41794214,0.63864607,0.38032523,0.67888016,0.48154545,0.4079878,0.4079878,0.6633018,0.47704044,0.65012246,0.46417046,0.62069356,0.5615743,0.6441397,0.53743947,0.6113363,0.6509516,0.6680986,0.6094377
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0572.JPG,0.48618564,0.26186562,0.49000064,0.25025374,0.0,0.0,0.5073073,0.24476251,0.0,0.0,0.534459,0.29505533,0.49525225,0.29532743,0.5590982,0.3746729,0.47693095,0.3568902,0.53534764,0.44839853,0.40101293,0.40101293,0.52055854,0.447179,0.50013757,0.44091552,0.48588306,0.5443156,0.48602,0.5389135,0.48585576,0.65992314,0.5027267,0.6462428
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0572.JPG,0.68316764,0.42189622,0.69030493,0.40680093,0.68065625,0.40682483,0.7144073,0.39974895,0.0,0.0,0.7499098,0.47218376,0.68159527,0.45137176,0.7683018,0.59918547,0.65900123,0.5141599,0.72159016,0.6489545,0.5023886,0.5023886,0.71476233,0.67053205,0.6705233,0.6535421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0573.JPG,0.2689598,0.26641673,0.27308697,0.2546706,0.0,0.0,0.2932743,0.25385293,0.0,0.0,0.31677562,0.31444234,0.2979867,0.30071723,0.308479,0.43256718,0.2941288,0.40070766,0.2625798,0.4465923,0.4296357,0.4296357,0.3275446,0.48227182,0.30503684,0.47117293,0.34462163,0.57894385,0.2551951,0.56326926,0.3720233,0.689045,0.22850485,0.67371446
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0573.JPG,0.42691338,0.4364837,0.43290177,0.4212148,0.42832607,0.4225836,0.46165818,0.41942328,0.0,0.0,0.49676794,0.4971712,0.45658666,0.4694937,0.49229258,0.63474214,0.42547134,0.5523382,0.44527617,0.6738856,0.5361632,0.5361632,0.4812128,0.67816776,0.45018235,0.65212846,0.45780116,0.6684616,0.40334082,0.62812203,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0574.JPG,0.012143043,0.21326798,0.015976965,0.20095956,0.0,0.0,0.038470652,0.20202653,0.0,0.0,0.061828606,0.27969652,0.05775029,0.2577466,0.051874746,0.4044448,0.0,0.0,0.020677423,0.42370448,0.0,0.0,0.06638737,0.4408481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0574.JPG,0.136542,0.41080782,0.1398904,0.40018335,0.0,0.0,0.15917392,0.39695996,0.0,0.0,0.18848449,0.42667985,0.17678887,0.44174296,0.17960978,0.4860776,0.18349566,0.54157376,0.15119375,0.47408655,0.59318256,0.59318256,0.25800171,0.5249781,0.2441496,0.5282898,0.22967863,0.5549146,0.19008467,0.55099607,0.23764531,0.6795395,0.18574086,0.67056036
